pickup_longitude,pickup_latitude
-73.992743890984997,40.768334554577002
-73.981795000000005,40.769016999999998
-74.003020000000006,40.739128000000001
-74.002632000000006,40.749974000000002
-74.008362000000005,40.736092999999997
-73.973129999999998,40.744349999999997
-73.995559999999998,40.744247000000001
-73.980459999999994,40.730539999999998
-73.981745000000004,40.763224999999998
-73.981063000000006,40.773372999999999
-73.990080000000006,40.756169999999997
-74.013108000000003,40.706212999999998
-74.004180000000005,40.747594999999997
-73.982962000000001,40.731532999999999
-73.951983999999996,40.783766999999997
0,0
-73.989953999999997,40.756630999999999
-73.972567999999995,40.759107
-73.975554000000002,40.728530999999997
-73.991371999999998,40.749865
-73.994848000000005,40.740085000000001
-73.977936999999997,40.734237
-73.995965999999996,40.744182000000002
-73.98312,40.766396999999998
-73.983697000000006,40.731789999999997
-73.992146000000005,40.725062999999999
-73.982840999999993,40.771887999999997
-73.982545000000002,40.772837000000003
-73.995310000000003,40.732247999999998
-73.977774999999994,40.758220000000001
0,0
0,0
-73.962055000000007,40.776297
-74.004401999999999,40.742474999999999
-73.958212000000003,40.717317999999999
-73.992608000000004,40.749868999999997
-73.973549000000006,40.743744999999997
-73.981153000000006,40.763919999999999
-73.984121999999999,40.725245000000001
-73.983062000000004,40.721356999999998
-73.983858999999995,40.721584999999997
-73.967160000000007,40.763576999999998
-73.968402999999995,40.761218
-74.000452999999993,40.727303999999997
-73.957387999999995,40.770305
-73.997825000000006,40.736125999999999
-73.983037999999993,40.766292
-74.006157000000002,40.734524999999998
-73.953277999999997,40.764856999999999
-73.983181000000002,40.742308999999999
0,0
-73.993246999999997,40.727756999999997
-74.005525000000006,40.733868000000001
-73.982241000000002,40.75835
-73.980531999999997,40.764693000000001
-73.981677000000005,40.739874999999998
-73.974528000000007,40.760112999999997
-74.00085,40.725830000000002
-74.002870000000001,40.739848000000002
-73.951927999999995,40.777788999999999
-73.975370999999996,40.79204
-73.977441999999996,40.789437999999997
-73.912355000000005,40.811566999999997
-73.964252000000002,40.770466999999996
-73.984414999999998,40.742745999999997
-73.977317999999997,40.757469999999998
-73.972526999999999,40.759127999999997
-73.964160000000007,40.767803000000001
-73.981722000000005,40.752932000000001
-73.819787000000005,40.767547
-73.982045999999997,40.746231999999999
-73.997249999999994,40.721927999999998
-73.948480000000004,40.742082000000003
-73.948211999999998,40.809272
-73.982550000000003,40.756067999999999
-73.980321000000004,40.730362
-73.962112000000005,40.779285000000002
-74.008063000000007,40.738782
-73.966942000000003,40.75703
-73.977897999999996,40.752710999999998
-73.981652999999994,40.780324999999998
-73.956253000000004,40.779800999999999
-73.982309000000001,40.773313000000002
-73.966357000000002,40.804867999999999
-73.983602000000005,40.746012
-73.986161999999993,40.766264999999997
-74.002348999999995,40.734262999999999
-73.976299999999995,40.727455999999997
-74.011773000000005,40.702708999999999
-73.998199999999997,40.723877999999999
-73.980044000000007,40.770713999999998
-73.986684999999994,40.755142999999997
-73.949591999999996,40.770893999999998
-73.990037000000001,40.732463000000003
-73.970265999999995,40.794316999999999
-73.956057000000001,40.784694999999999
-73.960424000000003,40.767417999999999
-74.032920000000004,40.735706999999998
-73.956948999999994,40.766195000000003
-73.783145000000005,40.646728000000003
0,0
-74.689830775147001,40.190563553444001
-73.992362,40.748905000000001
-73.996584999999996,40.723529999999997
-73.948532999999998,40.782317999999997
-73.961799999999997,40.767947999999997
-73.982174999999998,40.756633000000001
-73.965907999999999,40.770192000000002
-73.954271000000006,40.763928
-73.982141999999996,40.753964000000003
-73.987920000000003,40.732964000000003
-73.985783999999995,40.758954000000003
-73.971317999999997,40.757551999999997
-74.005735999999999,40.725406999999997
-73.967872,40.762864999999998
-74.007069000000001,40.747293999999997
-73.957897837814997,40.768513936426999
-73.980762999999996,40.781688000000003
-73.983333000000002,40.766123
-73.981712000000002,40.778596
-74.003107,40.740004999999996
-74.003957,40.738208
-73.987547000000006,40.748286999999998
-73.987440000000007,40.738742000000002
-73.988876000000005,40.721983000000002
-73.971164000000002,40.762616999999999
-73.971852999999996,40.750433999999998
-73.913982000000004,40.765177000000001
-73.979939999999999,40.781101999999997
-73.955804000000001,40.772359000000002
-73.990707999999998,40.730711999999997
-73.987678000000002,40.775233
-73.994829999999993,40.739798999999998
-73.969821999999994,40.794710000000002
-73.971281943882005,39.617402665865001
-73.996548000000004,40.723627999999998
-73.981993000000003,40.740647000000003
-73.964118999999997,40.803201999999999
-73.982551999999998,40.757148000000001
-73.982692999999998,40.731081000000003
-73.988302000000004,40.72296
-73.966470000000001,40.764425000000003
-74.002408873779999,40.719704135001997
-73.970945,40.756905000000003
-73.980705,40.747810999999999
-73.964752000000004,40.768504999999998
-73.991502999999994,40.749755
-73.985275000000001,40.753326999999999
-74.003675000000001,40.738325000000003
-73.982252000000003,40.737003000000001
-74.001687000000004,40.740619000000002
-73.776782999999995,40.645556999999997
-74.004717999999997,40.746946000000001
-73.964786000000004,40.807034000000002
0,0
-73.962142999999998,40.767786999999998
-74.016622999999996,40.716526999999999
-73.99221,40.749065000000002
-73.955149000000006,40.769058000000001
-73.986400000000003,40.719441000000003
-74.004260000000002,40.725577000000001
-73.983174000000005,40.760840999999999
-73.659764999999993,40.683947000000003
-73.997072000000003,40.746447000000003
-73.961906999999997,40.767760000000003
-74.014975000000007,40.713769999999997
-73.997118,40.742288000000002
-73.871108000000007,40.773763000000002
